label,class,name,color,group,lane,time1,time2,status,starting_time,ending_time
person_c,c,test1766,yellow,3,1765,1.70381E+12,1.70381E+12,Wait,2024/1/15 6:30:37,2024/1/15 9:19:20
person_c,c,test1767,yellow,3,1766,1.70381E+12,1.70382E+12,Fix,2024/1/17 14:51:32,2024/1/17 16:13:02
person_c,c,test1768,yellow,3,1767,1.70381E+12,1.70382E+12,Wait,2024/1/16 16:37:29,2024/1/16 20:20:12
person_c,c,test1769,yellow,3,1768,1.70381E+12,1.70382E+12,Wait,2024/1/17 0:53:11,2024/1/17 3:34:08
person_c,c,test1770,yellow,3,1769,1.70381E+12,1.70382E+12,Wait,2024/1/15 3:17:53,2024/1/15 8:08:33
person_c,c,test1771,yellow,3,1770,1.70382E+12,1.70382E+12,Wait,2024/1/15 11:19:10,2024/1/15 13:08:47
person_c,c,test1772,yellow,3,1771,1.70382E+12,1.70382E+12,Wait,2024/1/13 18:00:51,2024/1/13 22:33:28
person_c,c,test1773,yellow,3,1772,1.70382E+12,1.70382E+12,Wait,2024/1/15 13:11:41,2024/1/15 15:05:45
person_c,c,test1774,yellow,3,1773,1.70382E+12,1.70382E+12,Wait,2024/1/15 2:15:40,2024/1/15 2:29:58
person_c,c,test1775,yellow,3,1774,1.70382E+12,1.70382E+12,Wait,2024/1/18 1:55:46,2024/1/18 3:01:06
person_c,c,test1776,yellow,3,1775,1.70382E+12,1.70382E+12,Wait,2024/1/14 17:23:30,2024/1/14 22:46:04
person_c,c,test1777,yellow,3,1776,1.70382E+12,1.70382E+12,Wait,2024/1/14 22:44:49,2024/1/15 0:01:42
person_c,c,test1778,yellow,3,1777,1.70382E+12,1.70382E+12,Wait,2024/1/15 23:44:14,2024/1/16 2:10:29
person_c,c,test1779,yellow,3,1778,1.70382E+12,1.70382E+12,Wait,2024/1/13 23:18:33,2024/1/13 23:53:16
person_c,c,test1780,yellow,3,1779,1.70382E+12,1.70383E+12,Wait,2024/1/15 2:26:53,2024/1/15 7:56:37
person_c,c,test1781,yellow,3,1780,1.70382E+12,1.70383E+12,Wait,2024/1/18 18:30:43,2024/1/18 23:51:47
person_c,c,test1782,yellow,3,1781,1.70382E+12,1.70383E+12,Wait,2024/1/17 19:09:09,2024/1/17 23:54:40
person_c,c,test1783,yellow,3,1782,1.70382E+12,1.70383E+12,Wait,2024/1/15 18:26:38,2024/1/15 23:52:09
person_c,c,test1784,yellow,3,1783,1.70382E+12,1.70383E+12,Wait,2024/1/15 1:05:19,2024/1/15 2:39:44
person_c,c,test1785,yellow,3,1784,1.70382E+12,1.70383E+12,Wait,2024/1/15 21:11:51,2024/1/16 3:07:38
person_c,c,test1786,yellow,3,1785,1.70382E+12,1.70382E+12,Wait,2024/1/15 5:07:22,2024/1/15 10:21:20
person_c,c,test1787,yellow,3,1786,1.70382E+12,1.70383E+12,Wait,2024/1/14 6:56:00,2024/1/14 11:40:57
person_c,c,test1788,yellow,3,1787,1.70382E+12,1.70383E+12,Wait,2024/1/16 16:29:06,2024/1/16 19:57:28
person_c,c,test1789,yellow,3,1788,1.70382E+12,1.70383E+12,Wait,2024/1/15 5:29:24,2024/1/15 10:02:55
person_c,c,test1790,yellow,3,1789,1.70383E+12,1.70383E+12,Wait,2024/1/12 23:23:48,2024/1/12 23:55:03
person_c,c,test1791,yellow,3,1790,1.70383E+12,1.70383E+12,Wait,2024/1/18 0:42:23,2024/1/18 1:48:01
person_c,c,test1792,yellow,3,1791,1.70383E+12,1.70383E+12,Wait,2024/1/16 23:19:57,2024/1/17 1:40:47
person_c,c,test1793,yellow,3,1792,1.70383E+12,1.70384E+12,Wait,2024/1/16 3:37:31,2024/1/16 6:53:16
person_c,c,test1794,yellow,3,1793,1.70383E+12,1.70383E+12,Wait,2024/1/14 20:19:16,2024/1/15 1:32:26
person_c,c,test1795,yellow,3,1794,1.70383E+12,1.70384E+12,Wait,2024/1/13 22:30:22,2024/1/13 23:47:03
person_a,a,test1796,green,1,1795,1.70381E+12,1.70381E+12,Wait,2024/1/14 21:48:08,2024/1/14 21:59:07
person_a,d,test1797,blue,1,1796,1.70385E+12,1.70387E+12,Wait,2024/1/13 14:58:57,2024/1/13 17:38:05
person_a,a,test1798,red,1,1797,1.70381E+12,1.70382E+12,Fix,2024/1/17 16:22:54,2024/1/17 17:14:38
person_b,a,test1799,pink,2,1798,1.70381E+12,1.70381E+12,Wait,2024/1/15 13:31:36,2024/1/15 18:14:39
person_c,c,test1800,yellow,3,1799,1.70381E+12,1.70381E+12,Wait,2024/1/15 0:10:15,2024/1/15 6:09:59
person_a,a,test1801,green,1,1800,1.70381E+12,1.70381E+12,Wait,2024/1/14 19:11:55,2024/1/14 21:08:08
person_a,b,test1802,blue,1,1801,1.70385E+12,1.70387E+12,Wait,2024/1/18 11:55:15,2024/1/18 13:39:12
person_a,a,test1803,red,1,1802,1.70381E+12,1.70382E+12,Wait,2024/1/17 1:20:55,2024/1/17 2:57:43
person_b,b,test1804,pink,2,1803,1.70381E+12,1.70381E+12,Wait,2024/1/18 17:12:10,2024/1/18 18:11:22
person_c,c,test1805,yellow,3,1804,1.70381E+12,1.70381E+12,Wait,2024/1/19 1:55:36,2024/1/19 6:18:34
person_c,c,test1806,yellow,3,1805,1.70381E+12,1.70381E+12,Wait,2024/1/18 10:57:54,2024/1/18 16:01:48
person_c,c,test1807,yellow,3,1806,1.70381E+12,1.70381E+12,Wait,2024/1/13 11:11:18,2024/1/13 11:16:07
person_c,c,test1808,yellow,3,1807,1.70381E+12,1.70381E+12,Wait,2024/1/14 17:50:38,2024/1/14 20:41:34
person_c,c,test1809,yellow,3,1808,1.70381E+12,1.70381E+12,Wait,2024/1/16 21:44:50,2024/1/17 2:47:50
person_c,c,test1810,yellow,3,1809,1.70381E+12,1.70381E+12,Wait,2024/1/18 19:13:36,2024/1/19 0:30:51
person_c,c,test1811,yellow,3,1810,1.70381E+12,1.70382E+12,Wait,2024/1/16 16:18:02,2024/1/16 16:28:56
person_c,c,test1812,yellow,3,1811,1.70381E+12,1.70382E+12,Wait,2024/1/15 17:48:32,2024/1/15 18:35:21
person_c,c,test1813,yellow,3,1812,1.70381E+12,1.70382E+12,Wait,2024/1/15 6:20:30,2024/1/15 11:11:42
person_c,c,test1814,yellow,3,1813,1.70381E+12,1.70382E+12,Wait,2024/1/16 12:30:24,2024/1/16 13:34:19
person_c,c,test1815,yellow,3,1814,1.70381E+12,1.70382E+12,Wait,2024/1/17 3:10:16,2024/1/17 5:16:00
person_c,c,test1816,yellow,3,1815,1.70381E+12,1.70381E+12,Wait,2024/1/16 3:41:22,2024/1/16 6:43:26
person_c,c,test1817,yellow,3,1816,1.70381E+12,1.70382E+12,Fix,2024/1/18 10:39:00,2024/1/18 13:00:23
person_c,c,test1818,yellow,3,1817,1.70381E+12,1.70382E+12,Wait,2024/1/16 19:37:26,2024/1/17 0:38:45
person_c,c,test1819,yellow,3,1818,1.70381E+12,1.70382E+12,Wait,2024/1/17 8:27:28,2024/1/17 12:16:44
person_c,c,test1820,yellow,3,1819,1.70381E+12,1.70382E+12,Wait,2024/1/15 3:57:32,2024/1/15 7:01:52
person_c,c,test1821,yellow,3,1820,1.70382E+12,1.70382E+12,Wait,2024/1/15 18:07:34,2024/1/15 18:24:16
person_c,c,test1822,yellow,3,1821,1.70382E+12,1.70382E+12,Wait,2024/1/14 15:11:16,2024/1/14 18:29:28
person_c,c,test1823,yellow,3,1822,1.70382E+12,1.70382E+12,Wait,2024/1/16 7:19:30,2024/1/16 11:14:36
person_c,c,test1824,yellow,3,1823,1.70382E+12,1.70382E+12,Wait,2024/1/15 14:26:26,2024/1/15 16:21:41
person_c,c,test1825,yellow,3,1824,1.70382E+12,1.70382E+12,Wait,2024/1/18 18:28:11,2024/1/18 19:40:38
person_c,c,test1826,yellow,3,1825,1.70382E+12,1.70382E+12,Wait,2024/1/15 14:28:49,2024/1/15 19:40:44
person_c,c,test1827,yellow,3,1826,1.70382E+12,1.70382E+12,Wait,2024/1/15 17:40:35,2024/1/15 19:06:15
person_c,c,test1828,yellow,3,1827,1.70382E+12,1.70382E+12,Wait,2024/1/16 0:02:34,2024/1/16 1:22:15
person_c,c,test1829,yellow,3,1828,1.70382E+12,1.70382E+12,Wait,2024/1/14 20:59:45,2024/1/14 22:08:02
person_c,c,test1830,yellow,3,1829,1.70382E+12,1.70383E+12,Wait,2024/1/15 14:17:04,2024/1/15 19:02:24
person_c,c,test1831,yellow,3,1830,1.70382E+12,1.70383E+12,Wait,2024/1/19 6:47:36,2024/1/19 7:13:09
person_c,c,test1832,yellow,3,1831,1.70382E+12,1.70383E+12,Wait,2024/1/18 13:21:04,2024/1/18 16:06:21
person_c,c,test1833,yellow,3,1832,1.70382E+12,1.70383E+12,Wait,2024/1/15 20:53:35,2024/1/15 21:32:49
person_c,c,test1834,yellow,3,1833,1.70382E+12,1.70383E+12,Wait,2024/1/15 21:54:42,2024/1/16 3:53:54
person_c,c,test1835,yellow,3,1834,1.70382E+12,1.70383E+12,Wait,2024/1/16 18:51:24,2024/1/17 0:41:59
person_c,c,test1836,yellow,3,1835,1.70382E+12,1.70382E+12,Wait,2024/1/15 14:26:12,2024/1/15 15:24:39
person_c,c,test1837,yellow,3,1836,1.70382E+12,1.70383E+12,Wait,2024/1/15 2:32:30,2024/1/15 2:44:16
person_c,c,test1838,yellow,3,1837,1.70382E+12,1.70383E+12,Wait,2024/1/17 3:38:28,2024/1/17 7:45:54
person_c,c,test1839,yellow,3,1838,1.70382E+12,1.70383E+12,Wait,2024/1/16 2:43:43,2024/1/16 7:02:49
person_c,c,test1840,yellow,3,1839,1.70383E+12,1.70383E+12,Wait,2024/1/13 1:15:46,2024/1/13 5:23:13
person_c,c,test1841,yellow,3,1840,1.70383E+12,1.70383E+12,Wait,2024/1/18 1:58:22,2024/1/18 2:34:27
person_c,c,test1842,yellow,3,1841,1.70383E+12,1.70383E+12,Wait,2024/1/17 15:01:10,2024/1/17 19:58:01
person_c,c,test1843,yellow,3,1842,1.70383E+12,1.70384E+12,Wait,2024/1/16 5:44:46,2024/1/16 11:04:27
person_c,c,test1844,yellow,3,1843,1.70383E+12,1.70383E+12,Wait,2024/1/15 8:26:32,2024/1/15 11:35:33
person_c,c,test1845,yellow,3,1844,1.70383E+12,1.70384E+12,Wait,2024/1/14 2:22:13,2024/1/14 6:13:36
person_a,a,test1846,green,1,1845,1.70381E+12,1.70381E+12,Wait,2024/1/15 4:40:44,2024/1/15 7:03:26
person_a,d,test1847,blue,1,1846,1.70385E+12,1.70387E+12,Wait,2024/1/14 8:04:56,2024/1/14 13:31:37
person_a,a,test1848,red,1,1847,1.70381E+12,1.70382E+12,Fix,2024/1/18 10:20:32,2024/1/18 12:05:39
person_b,a,test1849,pink,2,1848,1.70381E+12,1.70381E+12,Wait,2024/1/15 19:29:15,2024/1/15 21:18:01
person_c,c,test1850,yellow,3,1849,1.70381E+12,1.70381E+12,Wait,2024/1/15 21:07:33,2024/1/16 0:34:03
person_a,a,test1851,green,1,1850,1.70381E+12,1.70381E+12,Wait,2024/1/15 15:13:23,2024/1/15 19:56:13
person_a,b,test1852,blue,1,1851,1.70385E+12,1.70387E+12,Wait,2024/1/18 12:22:55,2024/1/18 14:32:30
person_a,a,test1853,red,1,1852,1.70381E+12,1.70382E+12,Wait,2024/1/18 1:03:39,2024/1/18 1:40:01
person_b,b,test1854,pink,2,1853,1.70381E+12,1.70381E+12,Wait,2024/1/19 11:58:51,2024/1/19 13:58:52
person_c,c,test1855,yellow,3,1854,1.70381E+12,1.70381E+12,Wait,2024/1/19 10:21:23,2024/1/19 15:03:05
person_c,c,test1856,yellow,3,1855,1.70381E+12,1.70381E+12,Wait,2024/1/18 17:42:44,2024/1/18 23:38:46
person_c,c,test1857,yellow,3,1856,1.70381E+12,1.70381E+12,Wait,2024/1/13 14:49:03,2024/1/13 16:47:37
person_c,c,test1858,yellow,3,1857,1.70381E+12,1.70381E+12,Wait,2024/1/15 11:19:43,2024/1/15 14:27:24
person_c,c,test1859,yellow,3,1858,1.70381E+12,1.70381E+12,Wait,2024/1/17 1:51:19,2024/1/17 6:03:18
person_c,c,test1860,yellow,3,1859,1.70381E+12,1.70381E+12,Wait,2024/1/19 15:46:30,2024/1/19 16:25:27
person_c,c,test1861,yellow,3,1860,1.70381E+12,1.70382E+12,Wait,2024/1/17 0:43:37,2024/1/17 3:19:33
person_c,c,test1862,yellow,3,1861,1.70381E+12,1.70382E+12,Wait,2024/1/16 0:11:38,2024/1/16 0:48:16
person_c,c,test1863,yellow,3,1862,1.70381E+12,1.70382E+12,Wait,2024/1/15 19:16:09,2024/1/15 19:40:49
person_c,c,test1864,yellow,3,1863,1.70381E+12,1.70382E+12,Wait,2024/1/17 11:27:07,2024/1/17 13:23:43
person_c,c,test1865,yellow,3,1864,1.70381E+12,1.70382E+12,Wait,2024/1/17 16:16:17,2024/1/17 22:13:44
person_c,c,test1866,yellow,3,1865,1.70381E+12,1.70381E+12,Wait,2024/1/16 7:04:31,2024/1/16 10:36:12
person_c,c,test1867,yellow,3,1866,1.70381E+12,1.70382E+12,Fix,2024/1/19 9:23:18,2024/1/19 12:48:56
person_c,c,test1868,yellow,3,1867,1.70381E+12,1.70382E+12,Wait,2024/1/17 1:24:33,2024/1/17 4:03:04
person_c,c,test1869,yellow,3,1868,1.70381E+12,1.70382E+12,Wait,2024/1/17 20:48:18,2024/1/17 22:16:21
person_c,c,test1870,yellow,3,1869,1.70381E+12,1.70382E+12,Wait,2024/1/15 11:29:03,2024/1/15 16:26:03
person_c,c,test1871,yellow,3,1870,1.70382E+12,1.70382E+12,Wait,2024/1/16 15:22:41,2024/1/16 20:07:34
person_c,c,test1872,yellow,3,1871,1.70382E+12,1.70382E+12,Wait,2024/1/14 20:49:22,2024/1/15 1:31:54
person_c,c,test1873,yellow,3,1872,1.70382E+12,1.70382E+12,Wait,2024/1/17 5:39:52,2024/1/17 11:05:10
person_c,c,test1874,yellow,3,1873,1.70382E+12,1.70382E+12,Wait,2024/1/16 6:57:54,2024/1/16 10:34:34
person_c,c,test1875,yellow,3,1874,1.70382E+12,1.70382E+12,Wait,2024/1/19 8:30:01,2024/1/19 10:21:15
person_c,c,test1876,yellow,3,1875,1.70382E+12,1.70382E+12,Wait,2024/1/15 18:25:08,2024/1/15 21:29:28
person_c,c,test1877,yellow,3,1876,1.70382E+12,1.70382E+12,Wait,2024/1/16 15:34:42,2024/1/16 20:04:26
person_c,c,test1878,yellow,3,1877,1.70382E+12,1.70382E+12,Wait,2024/1/16 10:01:50,2024/1/16 11:50:58
person_c,c,test1879,yellow,3,1878,1.70382E+12,1.70382E+12,Wait,2024/1/15 7:09:32,2024/1/15 10:59:16
person_c,c,test1880,yellow,3,1879,1.70382E+12,1.70383E+12,Wait,2024/1/16 13:54:38,2024/1/16 13:55:31
person_c,c,test1881,yellow,3,1880,1.70382E+12,1.70383E+12,Wait,2024/1/19 15:27:06,2024/1/19 21:10:17
person_c,c,test1882,yellow,3,1881,1.70382E+12,1.70383E+12,Wait,2024/1/19 3:09:38,2024/1/19 5:15:10
person_c,c,test1883,yellow,3,1882,1.70382E+12,1.70383E+12,Wait,2024/1/16 7:07:28,2024/1/16 10:48:26
person_c,c,test1884,yellow,3,1883,1.70382E+12,1.70383E+12,Wait,2024/1/16 10:16:51,2024/1/16 14:49:21
person_c,c,test1885,yellow,3,1884,1.70382E+12,1.70383E+12,Wait,2024/1/17 12:21:03,2024/1/17 16:09:23
person_c,c,test1886,yellow,3,1885,1.70382E+12,1.70382E+12,Wait,2024/1/15 15:34:42,2024/1/15 20:06:01
person_c,c,test1887,yellow,3,1886,1.70382E+12,1.70383E+12,Wait,2024/1/15 22:57:43,2024/1/15 23:37:43
person_c,c,test1888,yellow,3,1887,1.70382E+12,1.70383E+12,Wait,2024/1/18 1:47:07,2024/1/18 5:39:34
person_c,c,test1889,yellow,3,1888,1.70382E+12,1.70383E+12,Wait,2024/1/16 20:52:47,2024/1/16 23:33:39
person_c,c,test1890,yellow,3,1889,1.70383E+12,1.70383E+12,Wait,2024/1/13 20:46:57,2024/1/13 22:50:42
person_c,c,test1891,yellow,3,1890,1.70383E+12,1.70383E+12,Wait,2024/1/18 15:02:21,2024/1/18 18:25:33
person_c,c,test1892,yellow,3,1891,1.70383E+12,1.70383E+12,Wait,2024/1/17 19:10:03,2024/1/17 21:52:19
person_c,c,test1893,yellow,3,1892,1.70383E+12,1.70384E+12,Wait,2024/1/16 14:41:17,2024/1/16 19:25:11
person_c,c,test1894,yellow,3,1893,1.70383E+12,1.70383E+12,Wait,2024/1/16 5:27:26,2024/1/16 8:52:39
person_c,c,test1895,yellow,3,1894,1.70383E+12,1.70384E+12,Wait,2024/1/14 2:28:58,2024/1/14 8:28:21
person_a,a,test1896,green,1,1895,1.70381E+12,1.70381E+12,Wait,2024/1/16 2:14:11,2024/1/16 6:43:08
person_a,d,test1897,blue,1,1896,1.70385E+12,1.70387E+12,Wait,2024/1/15 1:03:19,2024/1/15 4:44:40
person_a,a,test1898,red,1,1897,1.70381E+12,1.70382E+12,Fix,2024/1/18 14:26:43,2024/1/18 20:08:01
person_b,a,test1899,pink,2,1898,1.70381E+12,1.70381E+12,Wait,2024/1/16 16:42:33,2024/1/16 21:34:55
person_c,c,test1900,yellow,3,1899,1.70381E+12,1.70381E+12,Wait,2024/1/16 0:57:45,2024/1/16 1:02:45
person_a,a,test1901,green,1,1900,1.70381E+12,1.70381E+12,Wait,2024/1/16 8:30:20,2024/1/16 11:37:02
person_a,b,test1902,blue,1,1901,1.70385E+12,1.70387E+12,Wait,2024/1/18 22:23:14,2024/1/19 1:43:40
person_a,a,test1903,red,1,1902,1.70381E+12,1.70382E+12,Wait,2024/1/18 23:26:47,2024/1/19 2:13:23
person_b,b,test1904,pink,2,1903,1.70381E+12,1.70381E+12,Wait,2024/1/19 13:54:07,2024/1/19 17:05:14
person_c,c,test1905,yellow,3,1904,1.70381E+12,1.70381E+12,Wait,2024/1/19 10:24:15,2024/1/19 11:55:09
person_c,c,test1906,yellow,3,1905,1.70381E+12,1.70381E+12,Wait,2024/1/18 21:24:07,2024/1/18 23:36:47
person_c,c,test1907,yellow,3,1906,1.70381E+12,1.70381E+12,Wait,2024/1/14 10:36:20,2024/1/14 15:25:52
person_c,c,test1908,yellow,3,1907,1.70381E+12,1.70381E+12,Wait,2024/1/15 22:01:24,2024/1/15 22:05:50
person_c,c,test1909,yellow,3,1908,1.70381E+12,1.70381E+12,Wait,2024/1/17 11:43:27,2024/1/17 14:05:48
person_c,c,test1910,yellow,3,1909,1.70381E+12,1.70381E+12,Wait,2024/1/20 10:17:29,2024/1/20 11:36:16
person_c,c,test1911,yellow,3,1910,1.70381E+12,1.70382E+12,Wait,2024/1/17 14:40:31,2024/1/17 18:33:42
person_c,c,test1912,yellow,3,1911,1.70381E+12,1.70382E+12,Wait,2024/1/16 0:17:28,2024/1/16 5:56:48
person_c,c,test1913,yellow,3,1912,1.70381E+12,1.70382E+12,Wait,2024/1/16 6:53:22,2024/1/16 8:38:26
person_c,c,test1914,yellow,3,1913,1.70381E+12,1.70382E+12,Wait,2024/1/18 8:04:08,2024/1/18 13:00:24
person_c,c,test1915,yellow,3,1914,1.70381E+12,1.70382E+12,Wait,2024/1/18 2:30:44,2024/1/18 5:49:24
person_c,c,test1916,yellow,3,1915,1.70381E+12,1.70381E+12,Wait,2024/1/16 19:35:05,2024/1/16 23:03:36
person_c,c,test1917,yellow,3,1916,1.70381E+12,1.70382E+12,Fix,2024/1/19 15:44:24,2024/1/19 20:58:10
person_c,c,test1918,yellow,3,1917,1.70381E+12,1.70382E+12,Wait,2024/1/17 4:50:24,2024/1/17 5:36:19
person_c,c,test1919,yellow,3,1918,1.70381E+12,1.70382E+12,Wait,2024/1/18 5:28:37,2024/1/18 9:32:00
person_c,c,test1920,yellow,3,1919,1.70381E+12,1.70382E+12,Wait,2024/1/15 13:30:19,2024/1/15 17:56:46
person_c,c,test1921,yellow,3,1920,1.70382E+12,1.70382E+12,Wait,2024/1/17 13:16:58,2024/1/17 15:35:22
person_c,c,test1922,yellow,3,1921,1.70382E+12,1.70382E+12,Wait,2024/1/15 10:13:00,2024/1/15 14:30:09
person_c,c,test1923,yellow,3,1922,1.70382E+12,1.70382E+12,Wait,2024/1/18 4:29:17,2024/1/18 10:24:21
person_c,c,test1924,yellow,3,1923,1.70382E+12,1.70382E+12,Wait,2024/1/17 2:18:23,2024/1/17 7:53:04
person_c,c,test1925,yellow,3,1924,1.70382E+12,1.70382E+12,Wait,2024/1/19 15:13:39,2024/1/19 17:48:49
person_c,c,test1926,yellow,3,1925,1.70382E+12,1.70382E+12,Wait,2024/1/16 0:09:53,2024/1/16 0:24:11
person_c,c,test1927,yellow,3,1926,1.70382E+12,1.70382E+12,Wait,2024/1/17 0:23:58,2024/1/17 0:26:06
person_c,c,test1928,yellow,3,1927,1.70382E+12,1.70382E+12,Wait,2024/1/16 14:00:03,2024/1/16 16:06:07
person_c,c,test1929,yellow,3,1928,1.70382E+12,1.70382E+12,Wait,2024/1/16 2:48:15,2024/1/16 5:35:57
person_c,c,test1930,yellow,3,1929,1.70382E+12,1.70383E+12,Wait,2024/1/17 1:30:35,2024/1/17 5:03:12
person_c,c,test1931,yellow,3,1930,1.70382E+12,1.70383E+12,Wait,2024/1/19 19:26:57,2024/1/19 23:48:52
person_c,c,test1932,yellow,3,1931,1.70382E+12,1.70383E+12,Wait,2024/1/19 7:11:37,2024/1/19 11:23:22
person_c,c,test1933,yellow,3,1932,1.70382E+12,1.70383E+12,Wait,2024/1/16 14:20:54,2024/1/16 17:56:35
person_c,c,test1934,yellow,3,1933,1.70382E+12,1.70383E+12,Wait,2024/1/16 13:39:07,2024/1/16 17:10:04
person_c,c,test1935,yellow,3,1934,1.70382E+12,1.70383E+12,Wait,2024/1/17 14:16:43,2024/1/17 14:38:28
person_c,c,test1936,yellow,3,1935,1.70382E+12,1.70382E+12,Wait,2024/1/16 13:54:58,2024/1/16 14:07:01
person_c,c,test1937,yellow,3,1936,1.70382E+12,1.70383E+12,Wait,2024/1/16 19:17:09,2024/1/16 19:34:13
person_c,c,test1938,yellow,3,1937,1.70382E+12,1.70383E+12,Wait,2024/1/18 11:11:58,2024/1/18 11:46:21
person_c,c,test1939,yellow,3,1938,1.70382E+12,1.70383E+12,Wait,2024/1/17 6:41:52,2024/1/17 8:04:04
person_c,c,test1940,yellow,3,1939,1.70383E+12,1.70383E+12,Wait,2024/1/14 18:41:36,2024/1/14 20:54:23
person_c,c,test1941,yellow,3,1940,1.70383E+12,1.70383E+12,Wait,2024/1/18 22:47:54,2024/1/19 2:23:43
person_c,c,test1942,yellow,3,1941,1.70383E+12,1.70383E+12,Wait,2024/1/18 16:51:35,2024/1/18 21:38:49
person_c,c,test1943,yellow,3,1942,1.70383E+12,1.70384E+12,Wait,2024/1/16 23:20:10,2024/1/17 1:31:02
person_c,c,test1944,yellow,3,1943,1.70383E+12,1.70383E+12,Wait,2024/1/17 3:06:36,2024/1/17 8:01:54
person_c,c,test1945,yellow,3,1944,1.70383E+12,1.70384E+12,Wait,2024/1/15 0:25:14,2024/1/15 6:11:16
person_a,a,test1946,green,1,1945,1.70381E+12,1.70381E+12,Wait,2024/1/16 9:46:31,2024/1/16 15:41:58
person_a,d,test1947,blue,1,1946,1.70385E+12,1.70387E+12,Wait,2024/1/15 15:16:37,2024/1/15 20:00:02
person_a,a,test1948,red,1,1947,1.70381E+12,1.70382E+12,Fix,2024/1/18 18:21:33,2024/1/18 19:23:11
person_b,a,test1949,pink,2,1948,1.70381E+12,1.70381E+12,Wait,2024/1/17 12:52:47,2024/1/17 13:07:02
person_c,c,test1950,yellow,3,1949,1.70381E+12,1.70381E+12,Wait,2024/1/16 13:48:17,2024/1/16 16:19:02
person_a,a,test1951,green,1,1950,1.70381E+12,1.70381E+12,Wait,2024/1/17 5:06:41,2024/1/17 6:31:15
person_a,b,test1952,blue,1,1951,1.70385E+12,1.70387E+12,Wait,2024/1/19 9:42:39,2024/1/19 12:30:43
person_a,a,test1953,red,1,1952,1.70381E+12,1.70382E+12,Wait,2024/1/19 19:44:58,2024/1/19 22:10:24
person_b,b,test1954,pink,2,1953,1.70381E+12,1.70381E+12,Wait,2024/1/19 23:28:59,2024/1/20 2:29:56
person_c,c,test1955,yellow,3,1954,1.70381E+12,1.70381E+12,Wait,2024/1/20 6:19:26,2024/1/20 9:48:19
person_c,c,test1956,yellow,3,1955,1.70381E+12,1.70381E+12,Wait,2024/1/19 18:40:29,2024/1/19 19:01:54
person_c,c,test1957,yellow,3,1956,1.70381E+12,1.70381E+12,Wait,2024/1/14 16:06:13,2024/1/14 21:42:52
person_c,c,test1958,yellow,3,1957,1.70381E+12,1.70381E+12,Wait,2024/1/16 8:57:23,2024/1/16 14:08:41
person_c,c,test1959,yellow,3,1958,1.70381E+12,1.70381E+12,Wait,2024/1/17 23:06:19,2024/1/18 0:31:50
person_c,c,test1960,yellow,3,1959,1.70381E+12,1.70381E+12,Wait,2024/1/20 22:21:59,2024/1/20 23:23:35
person_c,c,test1961,yellow,3,1960,1.70381E+12,1.70382E+12,Wait,2024/1/18 0:02:05,2024/1/18 1:19:52
person_c,c,test1962,yellow,3,1961,1.70381E+12,1.70382E+12,Wait,2024/1/16 16:57:19,2024/1/16 17:01:07
person_c,c,test1963,yellow,3,1962,1.70381E+12,1.70382E+12,Wait,2024/1/17 6:32:48,2024/1/17 10:18:57
person_c,c,test1964,yellow,3,1963,1.70381E+12,1.70382E+12,Wait,2024/1/18 19:20:04,2024/1/18 21:23:43
person_c,c,test1965,yellow,3,1964,1.70381E+12,1.70382E+12,Wait,2024/1/19 0:39:27,2024/1/19 6:01:11
person_c,c,test1966,yellow,3,1965,1.70381E+12,1.70381E+12,Wait,2024/1/17 17:57:26,2024/1/17 18:40:58
person_c,c,test1967,yellow,3,1966,1.70381E+12,1.70382E+12,Fix,2024/1/19 19:18:54,2024/1/19 22:44:24
person_c,c,test1968,yellow,3,1967,1.70381E+12,1.70382E+12,Wait,2024/1/17 6:46:52,2024/1/17 10:47:33
person_c,c,test1969,yellow,3,1968,1.70381E+12,1.70382E+12,Wait,2024/1/18 23:44:38,2024/1/19 2:30:09
person_c,c,test1970,yellow,3,1969,1.70381E+12,1.70382E+12,Wait,2024/1/15 13:42:34,2024/1/15 19:03:48
person_c,c,test1971,yellow,3,1970,1.70382E+12,1.70382E+12,Wait,2024/1/17 13:44:18,2024/1/17 17:53:56
person_c,c,test1972,yellow,3,1971,1.70382E+12,1.70382E+12,Wait,2024/1/16 7:21:00,2024/1/16 7:36:38
person_c,c,test1973,yellow,3,1972,1.70382E+12,1.70382E+12,Wait,2024/1/19 1:04:11,2024/1/19 6:42:42
person_c,c,test1974,yellow,3,1973,1.70382E+12,1.70382E+12,Wait,2024/1/18 0:09:14,2024/1/18 2:18:05
person_c,c,test1975,yellow,3,1974,1.70382E+12,1.70382E+12,Wait,2024/1/19 18:49:42,2024/1/19 23:17:03
person_c,c,test1976,yellow,3,1975,1.70382E+12,1.70382E+12,Wait,2024/1/16 11:30:12,2024/1/16 13:32:39
person_c,c,test1977,yellow,3,1976,1.70382E+12,1.70382E+12,Wait,2024/1/17 2:20:03,2024/1/17 4:51:45
person_c,c,test1978,yellow,3,1977,1.70382E+12,1.70382E+12,Wait,2024/1/17 2:51:56,2024/1/17 3:59:29
person_c,c,test1979,yellow,3,1978,1.70382E+12,1.70382E+12,Wait,2024/1/16 12:11:36,2024/1/16 17:42:05
person_c,c,test1980,yellow,3,1979,1.70382E+12,1.70383E+12,Wait,2024/1/17 19:42:40,2024/1/17 21:18:43
